Potential applied (V),Time (s),WE(1).Current (A),WE(1).Potential (V),Scan,Index,Q+,Q-,Current range
-0.363616943359375,16.7939719575993,-3.6114501953125E-08,-0.363189697265625,2,437,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.366058349609375,16.8183859575377,-3.6468505859375E-08,-0.365692138671875,2,438,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.368499755859375,16.842799957476,-3.6627197265625E-08,-0.368133544921875,2,439,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.370941162109375,16.8672139574144,-3.7255859375E-08,-0.37054443359375,2,440,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.373382568359375,16.8916279573527,-3.74725341796875E-08,-0.372955322265625,2,441,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.375823974609375,16.9160419572911,-3.77960205078125E-08,-0.375396728515625,2,442,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.378265380859375,16.9404559572295,-3.81500244140625E-08,-0.37786865234375,2,443,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.380706787109375,16.9648699571678,-3.87298583984375E-08,-0.38031005859375,2,444,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.383148193359375,16.9892839571062,-3.87542724609375E-08,-0.38275146484375,2,445,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.385589599609375,17.0136979570445,-3.9385986328125E-08,-0.385162353515625,2,446,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.388031005859375,17.0381119569829,-3.97064208984375E-08,-0.38763427734375,2,447,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.390472412109375,17.0625259569213,-3.99993896484375E-08,-0.39007568359375,2,448,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.392913818359375,17.0869399568596,-4.053955078125E-08,-0.392425537109375,2,449,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.395355224609375,17.111353956798,-4.09332275390625E-08,-0.3948974609375,2,450,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.397796630859375,17.1357679567363,-4.13848876953125E-08,-0.3973388671875,2,451,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.400238037109375,17.1601819566747,-4.17572021484375E-08,-0.399810791015625,2,452,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.402679443359375,17.1845959566131,-4.22119140625E-08,-0.4022216796875,2,453,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.405120849609375,17.2090099565514,-4.24163818359375E-08,-0.4046630859375,2,454,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.407562255859375,17.2334239564898,-4.287109375E-08,-0.4071044921875,2,455,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.410003662109375,17.2578379564281,-4.3438720703125E-08,-0.4095458984375,2,456,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.412445068359375,17.2822519563665,-4.38079833984375E-08,-0.412017822265625,2,457,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.414886474609375,17.3066659563049,-4.41925048828125E-08,-0.41448974609375,2,458,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.417327880859375,17.3310799562432,-4.47845458984375E-08,-0.416900634765625,2,459,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.419769287109375,17.3554939561816,-4.49462890625E-08,-0.419342041015625,2,460,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.422210693359375,17.37990795612,-4.5361328125E-08,-0.4217529296875,2,461,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.424652099609375,17.4043219560583,-4.60479736328125E-08,-0.424163818359375,2,462,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.427093505859375,17.4287359559967,-4.6478271484375E-08,-0.4266357421875,2,463,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.429534912109375,17.453149955935,-4.6868896484375E-08,-0.4290771484375,2,464,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.431976318359375,17.4775639558734,-4.73297119140625E-08,-0.431488037109375,2,465,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.434417724609375,17.5019779558118,-4.779052734375E-08,-0.4339599609375,2,466,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.436859130859375,17.5263919557501,-4.827880859375E-08,-0.436431884765625,2,467,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.439300537109375,17.5508059556885,-4.8797607421875E-08,-0.43890380859375,2,468,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.441741943359375,17.5752199556268,-4.931640625E-08,-0.441314697265625,2,469,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.444183349609375,17.5996339555652,-4.9835205078125E-08,-0.4437255859375,2,470,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.446624755859375,17.6240479555036,-5.0140380859375E-08,-0.4461669921875,2,471,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.449066162109375,17.6484619554419,-5.0872802734375E-08,-0.4486083984375,2,472,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.451507568359375,17.6728759553803,-5.133056640625E-08,-0.4510498046875,2,473,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.453948974609375,17.6972899553186,-5.18798828125E-08,-0.4534912109375,2,474,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.456390380859375,17.721703955257,-5.2490234375E-08,-0.455963134765625,2,475,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.458831787109375,17.7461179551954,-5.2886962890625E-08,-0.458343505859375,2,476,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.461273193359375,17.7705319551337,-5.352783203125E-08,-0.4608154296875,2,477,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.463714599609375,17.7949459550721,-5.3985595703125E-08,-0.4632568359375,2,478,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.466156005859375,17.8193599550104,-5.45654296875E-08,-0.465667724609375,2,479,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.468597412109375,17.8437739549488,-5.5023193359375E-08,-0.468170166015625,2,480,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.471038818359375,17.8681879548872,-5.572509765625E-08,-0.4705810546875,2,481,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.473480224609375,17.8926019548255,-5.6304931640625E-08,-0.4730224609375,2,482,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.475921630859375,17.9170159547639,-5.70068359375E-08,-0.475433349609375,2,483,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.478363037109375,17.9414299547022,-5.7281494140625E-08,-0.477874755859375,2,484,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.480804443359375,17.9658439546406,-5.8197021484375E-08,-0.480255126953125,2,485,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.483245849609375,17.990257954579,-5.84716796875E-08,-0.48272705078125,2,486,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.485687255859375,18.0146719545173,-5.938720703125E-08,-0.485198974609375,2,487,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.488128662109375,18.0390859544557,-5.9967041015625E-08,-0.487579345703125,2,488,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.490570068359375,18.063499954394,-6.036376953125E-08,-0.490020751953125,2,489,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.493011474609375,18.0879139543324,-6.1187744140625E-08,-0.492462158203125,2,490,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.495452880859375,18.1123279542708,-6.1767578125E-08,-0.494903564453125,2,491,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.497894287109375,18.1367419542091,-6.2469482421875E-08,-0.497344970703125,2,492,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.500335693359375,18.1611559541475,-6.3018798828125E-08,-0.499847412109375,2,493,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.502777099609375,18.1855699540859,-6.3751220703125E-08,-0.502197265625,2,494,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.505218505859375,18.2099839540242,-6.4453125E-08,-0.504669189453125,2,495,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.507659912109375,18.2343979539626,-6.5399169921875E-08,-0.507080078125,2,496,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.510101318359375,18.2588119539009,-6.5704345703125E-08,-0.509552001953125,2,497,3.99465933442116E-08,-2.07055658102036E-07,100 nA
