Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-;Current range
-0.358734130859375;8.50452997852813;-3.507080078125E-08;-0.3583984375;1;99;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.356292724609375;8.52894397846649;-3.4130859375E-08;-0.355926513671875;1;100;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.353851318359375;8.55335797840485;-3.26507568359375E-08;-0.35345458984375;1;101;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.351409912109375;8.57777197834321;-3.16253662109375E-08;-0.35107421875;1;102;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.348968505859375;8.60218597828157;-3.04107666015625E-08;-0.348602294921875;1;103;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.346527099609375;8.62659997821993;-2.9327392578125E-08;-0.34613037109375;1;104;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.344085693359375;8.65101397815829;-2.82501220703125E-08;-0.343719482421875;1;105;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.341644287109375;8.67542797809665;-2.65716552734375E-08;-0.34130859375;1;106;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.339202880859375;8.69984197803501;-2.5311279296875E-08;-0.338836669921875;1;107;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.336761474609375;8.72425597797337;-2.32147216796875E-08;-0.33642578125;1;108;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.334320068359375;8.74866997791173;-2.15484619140625E-08;-0.334014892578125;1;109;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.331878662109375;8.77308397785009;-1.9134521484375E-08;-0.331512451171875;1;110;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.329437255859375;8.79749797778845;-1.63116455078125E-08;-0.329132080078125;1;111;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.326995849609375;8.82191197772681;-1.35894775390625E-08;-0.32666015625;1;112;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.324554443359375;8.84632597766517;-1.00067138671875E-08;-0.32421875;1;113;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.322113037109375;8.87073997760353;-5.5023193359375E-09;-0.321807861328125;1;114;8.41435045003891E-08;-1.87984108924866E-07;100 nA
